molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1UBQ  Ubiquitin,660,608,113,2.76783,0.184375,0.044167,0.412126,0.177584,0.163749,0.221709,1.20371,1280,720
1UBQ  Ubiquitin,660,608,114,2.69738,0.243625,0.078875,0.424999,0.136125,0.135917,0.222917,1.24246,1280,720
1UBQ  Ubiquitin,660,608,115,2.71154,0.246459,0.084374,0.434249,0.168499,0.118458,0.220375,1.27241,1280,720
1UBQ  Ubiquitin,660,608,116,2.72125,0.186208,0.051875,0.415084,0.165917,0.143999,0.221459,1.18454,1280,720
1UBQ  Ubiquitin,660,608,117,3.56413,0.245125,0.08775,0.42,0.161125,0.150833,0.224666,1.2895,1280,720
1UBQ  Ubiquitin,660,608,118,2.64092,0.178209,0.0405,0.416666,0.171209,0.13825,0.225583,1.17042,1280,720
1UBQ  Ubiquitin,660,608,119,2.63421,0.176833,0.051458,0.408875,0.173708,0.146084,0.22225,1.17921,1280,720
1UBQ  Ubiquitin,660,608,120,2.65425,0.185583,0.046375,0.422625,0.212958,0.112125,0.220501,1.20017,1280,720
1UBQ  Ubiquitin,660,608,121,2.74867,0.177041,0.055584,0.42425,0.157501,0.127251,0.223416,1.16504,1280,720
1UBQ  Ubiquitin,660,608,122,2.69021,0.116917,0.0665,0.376876,0.16375,0.138083,0.220292,1.08242,1280,720
1UBQ  Ubiquitin,660,608,123,2.98521,0.181625,0.056916,0.429083,0.168083,0.142166,0.24275,1.22062,1280,720
1UBQ  Ubiquitin,660,608,124,2.68979,0.189124,0.055249,0.41625,0.177625,0.144499,0.225458,1.2082,1280,720
1UBQ  Ubiquitin,660,608,125,2.64279,0.182249,0.031,0.423458,0.165709,0.148376,0.221083,1.17188,1280,720
1UBQ  Ubiquitin,660,608,126,2.72192,0.172084,0.046333,0.418625,0.158376,0.002501,0.224751,1.02267,1280,720
1UBQ  Ubiquitin,660,608,127,2.69321,0.169333,0,0.438125,0.170458,0.138875,0.224125,1.14092,1280,720
1UBQ  Ubiquitin,660,608,128,2.73717,0.173541,0.05075,0.435042,0.167834,0.132167,0.220375,1.17971,1280,720
1UBQ  Ubiquitin,660,608,129,2.82421,0.185876,0.063876,0.427792,0.164459,0.133626,0.220042,1.19567,1280,720
1UBQ  Ubiquitin,660,608,130,2.71046,0.114834,0.059499,0.403001,0.173958,0.147375,0.263708,1.16238,1280,720
1UBQ  Ubiquitin,660,608,131,2.86508,0.177042,0.043084,0.427374,0.170874,0.14575,0.225125,1.18925,1280,720
1UBQ  Ubiquitin,660,608,132,2.66312,0.171916,0.044,0.426375,0.161834,0.131626,0.223458,1.15921,1280,720
1UBQ  Ubiquitin,660,608,133,2.68958,0.127125,0.000208,0.443125,0.1745,0.117249,0.225875,1.08808,1280,720
1UBQ  Ubiquitin,660,608,134,2.69929,0.111999,0.073333,0.413375,0.171126,0.138625,0.22125,1.12971,1280,720
1UBQ  Ubiquitin,660,608,135,3.30296,0.178374,0.054249,0.434709,0.195626,0.132999,0.22275,1.21871,1280,720
