molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1UBQ  Ubiquitin,660,608,10,3.28283,0,0.292084,0,0.427876,0.276041,0.164625,1.16063,1920,1080
1UBQ  Ubiquitin,660,608,11,2.84075,0,0.3095,0,0.432126,0.234291,0.382291,1.35821,1920,1080
1UBQ  Ubiquitin,660,608,12,3.07596,0,0.41375,0,0.422876,0.151749,0.167042,1.15542,1920,1080
1UBQ  Ubiquitin,660,608,13,2.89283,0,0.409959,0,0.439583,0.23425,0.375834,1.45963,1920,1080
1UBQ  Ubiquitin,660,608,14,3.10513,0,0.369167,0,0.419417,0.15725,0.161749,1.10758,1920,1080
1UBQ  Ubiquitin,660,608,15,3.27675,0,0.301,0,0.450292,0.229375,0.377999,1.35867,1920,1080
1UBQ  Ubiquitin,660,608,16,3.07871,0,0.304124,0,0.443084,0.177875,0.175251,1.10033,1920,1080
1UBQ  Ubiquitin,660,608,17,2.86671,0,0.294751,0,0.437875,0.241875,0.380708,1.35521,1920,1080
1UBQ  Ubiquitin,660,608,18,3.10583,0,0.328125,0,0.418625,0.272167,0.217916,1.23683,1920,1080
1UBQ  Ubiquitin,660,608,19,2.89446,0,0.306875,0,0.435291,0.243042,0.37625,1.36146,1920,1080
1UBQ  Ubiquitin,660,608,20,4.8285,0,0.326333,0,0.374459,0.159084,0.155542,1.01542,1920,1080
1UBQ  Ubiquitin,660,608,21,2.94208,0,0.296709,0,0.436,0.235542,0.3795,1.34775,1920,1080
1UBQ  Ubiquitin,660,608,22,3.29075,0,0.306791,0,0.457166,0.283583,0.139958,1.1875,1920,1080
1UBQ  Ubiquitin,660,608,23,3.02038,0,0.324499,0,0.447459,0.07575,0.402459,1.25017,1920,1080
1UBQ  Ubiquitin,660,608,24,3.25475,0,0.3285,0,0.431166,0.262251,0.17575,1.19767,1920,1080
1UBQ  Ubiquitin,660,608,25,4.78533,0,0.401124,0,0.449209,0.234749,0.396001,1.48108,1920,1080
1UBQ  Ubiquitin,660,608,26,3.15867,0,0.3455,0,0.469,0.293541,0.212791,1.32083,1920,1080
1UBQ  Ubiquitin,660,608,27,2.86137,0,0.322876,0,0.458126,0.249626,0.384876,1.4155,1920,1080
1UBQ  Ubiquitin,660,608,28,3.14567,0,0.377167,0,0.280625,0.202251,0.148625,1.00867,1920,1080
1UBQ  Ubiquitin,660,608,29,2.83704,0,0.3965,0,0.441001,0.237208,0.376667,1.45138,1920,1080
1UBQ  Ubiquitin,660,608,30,4.17887,0,0.377166,0,0.42725,0.2815,0.169,1.25492,1920,1080
1UBQ  Ubiquitin,660,608,31,2.89092,0,0.322458,0,0.468375,0.249876,0.395625,1.43633,1920,1080
1UBQ  Ubiquitin,660,608,32,3.04992,0,0.372792,0,0.430125,0.286459,0.162167,1.25154,1920,1080
1UBQ  Ubiquitin,660,608,33,2.89125,0,0.296292,0,0.441749,0.085459,0.376124,1.19962,1920,1080
1UBQ  Ubiquitin,660,608,34,3.11708,0,0.391376,0,0.392875,0.286166,0.17175,1.24217,1920,1080
1UBQ  Ubiquitin,660,608,35,4.88325,0,0.372625,0,0.468583,0.240375,0.372833,1.45442,1920,1080
1UBQ  Ubiquitin,660,608,36,3.08296,0,0.344499,0,0.424625,0.29225,0.175041,1.23641,1920,1080
1UBQ  Ubiquitin,660,608,37,2.83721,0,0.406209,0,0.419001,0.244375,0.384083,1.45367,1920,1080
1UBQ  Ubiquitin,660,608,38,3.089,0,0.409334,0,0.424625,0.268876,0.165084,1.26792,1920,1080
1UBQ  Ubiquitin,660,608,39,2.90338,0,0.411124,0,0.436084,0.236876,0.377666,1.46175,1920,1080
1UBQ  Ubiquitin,660,608,40,4.36033,0,0.363749,0,0.419625,0.287875,0.157166,1.22841,1920,1080
1UBQ  Ubiquitin,660,608,41,2.89108,0,0.393209,0,0.404291,0.233166,0.406499,1.43717,1920,1080
1UBQ  Ubiquitin,660,608,42,3.15433,0,0.354749,0,0.423125,0.168834,0.157667,1.10438,1920,1080
1UBQ  Ubiquitin,660,608,43,2.89579,0,0.355625,0,0.437375,0.247166,0.374292,1.41446,1920,1080
1UBQ  Ubiquitin,660,608,44,3.17954,0,0.406249,0,0.397126,0.140333,0.158,1.10171,1920,1080
1UBQ  Ubiquitin,660,608,45,4.33067,0,0.333792,0,0.44625,0.23,0.386916,1.39696,1920,1080
1UBQ  Ubiquitin,660,608,46,3.19912,0,0.291917,0,0.426375,0.125416,0.170334,1.01404,1920,1080
1UBQ  Ubiquitin,660,608,47,2.85517,0,0.310834,0,0.457541,0.23325,0.400126,1.40175,1920,1080
1UBQ  Ubiquitin,660,608,48,3.18063,0,0.400209,0,0.424751,0.276084,0.177209,1.27825,1920,1080
1UBQ  Ubiquitin,660,608,49,2.99546,0,0.40525,0,0.417625,0.2265,0.395251,1.44463,1920,1080
1UBQ  Ubiquitin,660,608,50,4.94854,0,0.404541,0,0.4485,0.19325,0.181709,1.228,1920,1080
1UBQ  Ubiquitin,660,608,51,2.94954,0,0.417874,0,0.451374,0.235875,0.390458,1.49558,1920,1080
1UBQ  Ubiquitin,660,608,52,3.23746,0,0.348084,0,0.43,0.288709,0.15025,1.21704,1920,1080
1UBQ  Ubiquitin,660,608,53,2.83517,0,0.427625,0,0.456249,0.224291,0.382375,1.49054,1920,1080
1UBQ  Ubiquitin,660,608,54,3.05283,0,0.326625,0,0.398584,0.156875,0.166084,1.04817,1920,1080
1UBQ  Ubiquitin,660,608,55,4.08,0,0.315417,0,0.449209,0.2525,0.37825,1.39538,1920,1080
1UBQ  Ubiquitin,660,608,56,3.18571,0,0.299708,0,0.430459,0.285874,0.193,1.20904,1920,1080
1UBQ  Ubiquitin,660,608,57,2.8705,0,0.417126,0,0.437416,0.236959,0.378666,1.47017,1920,1080
1UBQ  Ubiquitin,660,608,58,3.16233,0,0.388499,0,0.418376,0.126625,0.182875,1.11638,1920,1080
1UBQ  Ubiquitin,660,608,59,2.95729,0,0.422084,0,0.411916,0.237375,0.374917,1.44629,1920,1080
1UBQ  Ubiquitin,660,608,60,4.75375,0,0.322667,0,0.446459,0.179458,0.180833,1.12942,1920,1080
1UBQ  Ubiquitin,660,608,61,2.93592,0,0.33,0,0.443126,0.225833,0.372666,1.37162,1920,1080
1UBQ  Ubiquitin,660,608,62,3.07888,0,0.389251,0,0.43325,0.165334,0.112291,1.10013,1920,1080
1UBQ  Ubiquitin,660,608,63,2.9045,0,0.269834,0,0.435334,0.089917,0.378501,1.17359,1920,1080
1UBQ  Ubiquitin,660,608,64,3.17758,0,0.443167,0,0.423749,0.122792,0.151042,1.14075,1920,1080
1UBQ  Ubiquitin,660,608,65,4.30792,0,0.302124,0,0.410459,0.227625,0.382334,1.32254,1920,1080
1UBQ  Ubiquitin,660,608,66,3.2355,0,0.310875,0,0.381791,0.163875,0.175833,1.03237,1920,1080
1UBQ  Ubiquitin,660,608,67,2.86608,0,0.390917,0,0.460167,0.230749,0.40375,1.48558,1920,1080
1UBQ  Ubiquitin,660,608,68,3.11033,0,0.426375,0,0.423917,0.018834,0.217959,1.08709,1920,1080
1UBQ  Ubiquitin,660,608,69,2.88137,0,0.320874,0,0.407625,0.22975,0.376999,1.33525,1920,1080
1UBQ  Ubiquitin,660,608,70,4.22229,0,0.315,0,0.426291,0.290041,0.123084,1.15442,1920,1080
1UBQ  Ubiquitin,660,608,71,2.87779,0,0.294833,0,0.440167,0.231666,0.387916,1.35458,1920,1080
1UBQ  Ubiquitin,660,608,72,3.0825,0,0.301792,0,0.404833,0.277083,0.164125,1.14783,1920,1080
1UBQ  Ubiquitin,660,608,73,2.88667,0,0.303875,0,0.413249,0.228083,0.380166,1.32537,1920,1080
1UBQ  Ubiquitin,660,608,74,3.13646,0,0.32775,0,0.427208,0.287,0.17275,1.21471,1920,1080
1UBQ  Ubiquitin,660,608,75,2.95975,0,0.339624,0,0.403751,0.229416,0.374625,1.34742,1920,1080
1UBQ  Ubiquitin,660,608,76,3.31054,0,0.335458,0,0.394292,0.270542,0.157876,1.15817,1920,1080
1UBQ  Ubiquitin,660,608,77,2.87746,0,0.337876,0,0.585166,0.236083,0.377126,1.53625,1920,1080
1UBQ  Ubiquitin,660,608,78,3.17171,0,0.299501,0,0.423125,0.217166,0.170959,1.11075,1920,1080
1UBQ  Ubiquitin,660,608,79,2.86408,0,0.393124,0,0.45425,0.234626,0.3755,1.4575,1920,1080
1UBQ  Ubiquitin,660,608,80,3.10812,0,0.316249,0,0.432125,0.248709,0.168458,1.16554,1920,1080
1UBQ  Ubiquitin,660,608,81,4.20008,0,0.31225,0,0.440459,0.233624,0.379084,1.36542,1920,1080
1UBQ  Ubiquitin,660,608,82,3.10012,0,0.29675,0,0.432501,0.25825,0.177376,1.16488,1920,1080
1UBQ  Ubiquitin,660,608,83,2.92879,0,0.318083,0,0.45775,0.232541,0.379084,1.38746,1920,1080
1UBQ  Ubiquitin,660,608,84,3.17842,0,0.313458,0,0.3165,0.186708,0.15825,0.974916,1920,1080
1UBQ  Ubiquitin,660,608,85,2.89125,0,0.325999,0,0.450209,0.239583,0.383666,1.39946,1920,1080
1UBQ  Ubiquitin,660,608,86,4.1705,0,0.323667,0,0.433249,0.272583,0.172501,1.202,1920,1080
1UBQ  Ubiquitin,660,608,87,2.82467,0,0.304626,0,0.455458,0.246625,0.382041,1.38875,1920,1080
