molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1CRN  Crambin,327,337,0,4.71996,0.418375,0.677126,1.20729,0.498875,0.496126,0.1705,3.46829,1920,1080
1CRN  Crambin,327,337,1,4.73038,0.410499,0.392875,1.31062,0.424376,0.487792,0.142125,3.16829,1920,1080
1CRN  Crambin,327,337,2,4.94329,0.41625,0.427917,1.29475,0.43,0.488834,0.162958,3.22071,1920,1080
1CRN  Crambin,327,337,3,4.766,0.418,0.386292,1.27754,0.390292,0.482709,0.192,3.14683,1920,1080
1CRN  Crambin,327,337,4,4.69229,0.420749,0.40625,1.30921,0.371791,0.49025,0.157416,3.15566,1920,1080
1CRN  Crambin,327,337,5,4.71008,0.415083,0.413126,1.30008,0.451875,0.489166,0.160416,3.22975,1920,1080
1CRN  Crambin,327,337,6,4.76429,0.437876,0.377541,1.304,0.438667,0.486,0.16875,3.21283,1920,1080
1CRN  Crambin,327,337,7,4.61038,0.431084,0.345625,1.18529,0.461749,0.482416,0.16325,3.06942,1920,1080
1CRN  Crambin,327,337,8,4.68013,0.386,0.378375,1.24508,0.399334,0.493208,0.164791,3.06679,1920,1080
1CRN  Crambin,327,337,9,4.77896,0.360791,0.394376,1.31337,0.432208,0.487334,0.154749,3.14283,1920,1080
1CRN  Crambin,327,337,10,4.52513,0.271375,0.39525,1.23133,0.373709,0.493374,0.185626,2.95067,1920,1080
1CRN  Crambin,327,337,11,4.87792,0.356375,0.38125,1.23313,0.3745,0.491959,0.158041,2.99525,1920,1080
1CRN  Crambin,327,337,12,4.53,0.154625,0.378999,1.29246,0.398626,0.485875,0.140751,2.85133,1920,1080
1CRN  Crambin,327,337,13,4.89992,0.365875,0.319291,1.20167,0.383834,0.482625,0.161374,2.91467,1920,1080
1CRN  Crambin,327,337,14,4.55954,0.363916,0.375876,1.43446,0.4625,0.542917,0.169959,3.34963,1920,1080
1CRN  Crambin,327,337,15,4.4825,0.375709,0.327459,1.20533,0.439084,0.4865,0.167416,3.0015,1920,1080
1CRN  Crambin,327,337,16,6.37458,0.378125,0.352042,1.17117,0.358916,0.47675,0.167625,2.90463,1920,1080
1CRN  Crambin,327,337,17,4.4675,0.393167,0.355249,1.18088,0.368375,0.506166,0.160792,2.96462,1920,1080
1CRN  Crambin,327,337,18,4.4815,0.383125,0.328667,1.19437,0.37425,0.488125,0.154499,2.92304,1920,1080
1CRN  Crambin,327,337,19,4.43954,0.341167,0.366042,1.1865,0.376251,0.492751,0.15,2.91271,1920,1080
1CRN  Crambin,327,337,20,4.68833,0.3315,0.39325,1.17725,0.381083,0.486959,0.1625,2.93254,1920,1080
1CRN  Crambin,327,337,21,4.44558,0.367542,0.544542,1.12175,0.37625,0.495959,0.167874,3.07392,1920,1080
1CRN  Crambin,327,337,22,4.62871,0.373876,0.3425,1.16663,0.446125,0.476333,0.173166,2.97863,1920,1080
