molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1CRN  Crambin,327,337,290,0.877603,0.65696,4.32192,14.4934,5.77776,4.66544,1.53264,31.4482,2880,1800
1CRN  Crambin,327,337,291,0.661217,0.7184,4.31664,14.5523,6.02704,4.63648,1.53872,31.7896,2880,1800
1CRN  Crambin,327,337,292,4.82837,0.69648,4.34528,14.3325,6.03936,4.70608,1.52672,31.6464,2880,1800
1CRN  Crambin,327,337,293,1.21414,0.69872,4.38368,14.411,5.9344,4.63296,1.51648,31.5773,2880,1800
1CRN  Crambin,327,337,294,0.726885,0.69664,4.32256,14.5094,6.02128,4.6456,1.53904,31.7346,2880,1800
1CRN  Crambin,327,337,295,0.791903,0.70048,4.32592,14.3107,6.3032,4.78992,1.5256,31.9558,2880,1800
1CRN  Crambin,327,337,296,0.959568,0.69872,4.60592,14.5462,5.92608,4.62992,1.5192,31.9261,2880,1800
1CRN  Crambin,327,337,297,3.60986,0.70816,4.32304,14.5797,6.21712,4.72496,1.52592,32.0789,2880,1800
1CRN  Crambin,327,337,298,1.22616,0.70656,4.38624,14.5578,5.93536,4.63872,1.52272,31.7474,2880,1800
1CRN  Crambin,327,337,299,0.786478,0.69872,4.32496,14.5477,5.92992,4.64032,1.51968,31.6613,2880,1800
1UBQ  Ubiquitin,660,608,0,5.33749,0.5784,3.72624,14.2517,6.17456,4.62512,1.52912,30.8851,2880,1800
1UBQ  Ubiquitin,660,608,1,0.813787,0.58368,3.92048,14.311,5.77408,4.6296,1.5312,30.7501,2880,1800
1UBQ  Ubiquitin,660,608,2,0.861375,0.57904,3.72352,14.4742,5.72784,4.63296,1.53632,30.6739,2880,1800
1UBQ  Ubiquitin,660,608,3,0.639939,0.59136,3.73088,14.4354,5.83952,4.61536,1.52464,30.7371,2880,1800
1UBQ  Ubiquitin,660,608,4,0.619099,0.59136,3.72656,14.5006,5.67744,4.62592,1.51088,30.6328,2880,1800
1UBQ  Ubiquitin,660,608,5,2.29414,0.58224,3.76112,14.4662,5.63664,4.63152,1.52752,30.6053,2880,1800
1UBQ  Ubiquitin,660,608,6,0.620697,0.59104,3.73712,14.4592,5.80976,4.62208,1.52592,30.7451,2880,1800
1UBQ  Ubiquitin,660,608,7,0.535642,0.57936,3.73344,14.497,5.75536,4.62288,1.51088,30.6989,2880,1800
1UBQ  Ubiquitin,660,608,8,6.0685,0.59328,3.7336,14.4562,5.90992,4.62112,1.51424,30.8283,2880,1800
1UBQ  Ubiquitin,660,608,9,0.630882,0.58672,3.72784,14.4293,5.83744,4.61424,1.50912,30.7046,2880,1800
1UBQ  Ubiquitin,660,608,10,1.6202,0.58864,3.7336,14.4402,5.8832,4.62816,1.54112,30.8149,2880,1800
1UBQ  Ubiquitin,660,608,11,0.781943,0.57904,3.72384,14.4694,5.7488,4.64048,1.51776,30.6794,2880,1800
1UBQ  Ubiquitin,660,608,12,0.722842,0.5896,3.73856,14.4749,5.76416,4.61008,1.52512,30.7024,2880,1800
1UBQ  Ubiquitin,660,608,13,5.39449,0.58592,3.72528,14.2907,5.9408,4.6072,1.5248,30.6747,2880,1800
1UBQ  Ubiquitin,660,608,14,0.880355,0.58144,3.72624,14.2752,5.82848,4.62352,1.52288,30.5578,2880,1800
1UBQ  Ubiquitin,660,608,15,0.601441,0.58688,3.7288,14.451,5.74176,4.63936,1.52416,30.672,2880,1800
1UBQ  Ubiquitin,660,608,16,0.75328,0.58224,3.72752,14.2347,6.03152,4.62224,1.524,30.7222,2880,1800
1UBQ  Ubiquitin,660,608,17,0.785378,0.58656,3.99168,14.675,5.72128,4.62288,1.5232,31.1206,2880,1800
1UBQ  Ubiquitin,660,608,18,3.66566,0.58288,3.7344,14.6067,5.82,4.62528,1.52192,30.8912,2880,1800
1UBQ  Ubiquitin,660,608,19,0.929028,0.57968,3.73776,14.4501,5.67936,4.636,1.51952,30.6024,2880,1800
1UBQ  Ubiquitin,660,608,20,0.864801,0.58208,3.72624,14.4576,6.05584,4.68384,1.5288,31.0344,2880,1800
1UBQ  Ubiquitin,660,608,21,5.53136,0.59104,3.7328,14.4432,5.8432,4.62192,1.51296,30.7451,2880,1800
