molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1UBQ  Ubiquitin,660,608,132,0.39642,0.58528,1.46496,0,2.55072,1.87728,0.61392,7.09216,1920,1080
1UBQ  Ubiquitin,660,608,133,0.463009,0.59856,1.46544,0,2.5544,1.87392,0.61728,7.1096,1920,1080
1UBQ  Ubiquitin,660,608,134,2.78557,0.58224,1.46032,0,2.5616,1.87648,0.61488,7.09552,1920,1080
1UBQ  Ubiquitin,660,608,135,0.343985,0.59344,1.46096,0,2.6224,1.87728,0.61776,7.17184,1920,1080
1UBQ  Ubiquitin,660,608,136,0.401685,0.58576,1.4616,0,2.58944,1.86976,0.61328,7.11984,1920,1080
1UBQ  Ubiquitin,660,608,137,0.554849,0.58592,1.45904,0,2.55824,1.87616,0.61376,7.09312,1920,1080
1UBQ  Ubiquitin,660,608,138,0.503502,0.60784,1.4616,0,2.59376,1.87264,0.62768,7.16352,1920,1080
1UBQ  Ubiquitin,660,608,139,0.498463,0.58608,1.46224,0,2.60704,1.87808,0.61264,7.14608,1920,1080
1UBQ  Ubiquitin,660,608,140,0.523264,0.63232,1.46496,0,2.58368,1.87808,0.61424,7.17328,1920,1080
1UBQ  Ubiquitin,660,608,141,1.75797,0.58464,1.46288,0,2.71024,1.87088,0.60944,7.23808,1920,1080
1UBQ  Ubiquitin,660,608,142,0.405439,0.58992,1.46352,0,2.61152,1.87488,0.61536,7.1552,1920,1080
1UBQ  Ubiquitin,660,608,143,0.468365,0.58016,1.46144,0,2.58704,1.87248,0.61056,7.11168,1920,1080
1UBQ  Ubiquitin,660,608,144,0.4528,0.58016,1.45968,0,2.59856,1.88032,0.6168,7.13552,1920,1080
1UBQ  Ubiquitin,660,608,145,0.465602,0.59856,1.46448,0,2.5584,1.87184,0.61312,7.1064,1920,1080
1UBQ  Ubiquitin,660,608,146,0.617773,0.5856,1.46288,0,2.54592,1.8744,0.61328,7.08208,1920,1080
1UBQ  Ubiquitin,660,608,147,3.28748,0.59312,1.468,0,2.6056,1.87136,0.6088,7.14688,1920,1080
1UBQ  Ubiquitin,660,608,148,0.459907,0.59648,1.45888,0,2.5944,1.86816,0.61808,7.136,1920,1080
1UBQ  Ubiquitin,660,608,149,0.473623,0.59216,1.4616,0,2.59424,1.8784,0.61152,7.13792,1920,1080
1UBQ  Ubiquitin,660,608,150,0.457353,0.584,1.45936,0,2.55728,1.87328,0.61232,7.08624,1920,1080
1UBQ  Ubiquitin,660,608,151,0.45269,0.59472,1.46432,0,2.57744,1.88032,0.61376,7.13056,1920,1080
1UBQ  Ubiquitin,660,608,152,0.582265,0.59184,1.46592,0,2.58624,1.87744,0.61056,7.132,1920,1080
1UBQ  Ubiquitin,660,608,153,0.579899,0.58624,1.46544,0,2.6112,1.88224,0.61696,7.16208,1920,1080
1UBQ  Ubiquitin,660,608,154,2.10157,0.60672,1.4608,0,2.59264,1.87584,0.61024,7.14624,1920,1080
1UBQ  Ubiquitin,660,608,155,0.467976,0.59424,1.4632,0,2.58976,1.91824,0.61344,7.17888,1920,1080
1UBQ  Ubiquitin,660,608,156,0.443997,0.57392,1.456,0,2.56688,1.86928,0.61568,7.08176,1920,1080
1UBQ  Ubiquitin,660,608,157,0.499648,0.5968,1.46496,0,2.56672,1.88,0.63088,7.13936,1920,1080
1UBQ  Ubiquitin,660,608,158,0.499215,0.58992,1.46624,0,2.59456,1.8752,0.61712,7.14304,1920,1080
1UBQ  Ubiquitin,660,608,159,0.47478,0.59536,1.4624,0,2.55792,1.87312,0.61856,7.10736,1920,1080
1UBQ  Ubiquitin,660,608,160,3.65294,0.5824,1.45936,0,2.64016,1.87456,0.61856,7.17504,1920,1080
1UBQ  Ubiquitin,660,608,161,0.416012,0.59376,1.492,0,2.56752,1.87248,0.61344,7.1392,1920,1080
1UBQ  Ubiquitin,660,608,162,0.418859,0.60272,1.46256,0,2.61488,1.87056,0.62496,7.17568,1920,1080
1UBQ  Ubiquitin,660,608,163,0.4812,0.58272,1.46128,0,2.58512,1.87392,0.62464,7.12768,1920,1080
1UBQ  Ubiquitin,660,608,164,0.586906,0.5896,1.46,0,2.55344,1.87712,0.6152,7.09536,1920,1080
1UBQ  Ubiquitin,660,608,165,0.625534,0.57648,1.46432,0,2.60176,1.87216,0.61472,7.12944,1920,1080
1UBQ  Ubiquitin,660,608,166,0.610607,0.60352,1.46608,0,2.54528,1.87696,0.61504,7.10688,1920,1080
1UBQ  Ubiquitin,660,608,167,2.59227,0.59152,1.46608,0,2.56832,1.87088,0.6184,7.1152,1920,1080
1UBQ  Ubiquitin,660,608,168,0.456484,0.60256,1.46192,0,2.59984,1.87536,0.60992,7.1496,1920,1080
1UBQ  Ubiquitin,660,608,169,0.455532,0.58464,1.46112,0,2.58608,1.8712,0.62784,7.13088,1920,1080
1UBQ  Ubiquitin,660,608,170,0.604138,0.59328,1.46512,0,2.59536,1.87328,0.62192,7.14896,1920,1080
1UBQ  Ubiquitin,660,608,171,0.620147,0.5864,1.46224,0,2.58512,1.86992,0.6128,7.11648,1920,1080
1UBQ  Ubiquitin,660,608,172,0.561104,0.58816,1.46144,0,2.56304,1.87408,0.61488,7.1016,1920,1080
1UBQ  Ubiquitin,660,608,173,3.76091,0.57424,1.46448,0,2.57552,1.87488,0.62272,7.11184,1920,1080
1UBQ  Ubiquitin,660,608,174,0.441211,0.59264,1.46304,0,2.53632,1.8736,0.61088,7.07648,1920,1080
1UBQ  Ubiquitin,660,608,175,0.490911,0.592,1.46656,0,2.58512,1.87392,0.6184,7.136,1920,1080
1UBQ  Ubiquitin,660,608,176,0.579768,0.59104,1.45952,0,2.59664,1.87712,0.6144,7.13872,1920,1080
1UBQ  Ubiquitin,660,608,177,0.4794,0.596,1.46608,0,2.58528,1.87392,0.61392,7.1352,1920,1080
1UBQ  Ubiquitin,660,608,178,0.525252,0.59344,1.4632,0,2.62448,1.87328,0.61696,7.17136,1920,1080
1UBQ  Ubiquitin,660,608,179,0.470227,0.58944,1.46688,0,2.57776,1.87328,0.61184,7.1192,1920,1080
